task_id	name	status	energy_consumption	CO2e	time	cpus	powerdraw_cpu	cpu_model	cpu_usage	requested_memory
147	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (GallusGallus35570cdna)	COMPLETED	2.29  Wh	530.12 mg	49s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8460000000000001	100.0 GB
393	SANGERTOL_TREEVAL:TREEVAL:GENERATE_GENOME:GNU_SORT (bAnaBra1_1)	COMPLETED	168.68 uWh	38.99 ug	21.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.5215	12.0 GB
66	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (GallusGallus20039cdna)	COMPLETED	2.0  Wh	461.3 mg	41s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.902	100.0 GB
50	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:RNA_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata34016rna)	COMPLETED	2.2  Wh	509.0 mg	50s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.76325	100.0 GB
264	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata191cdna)	COMPLETED	2.15  Wh	496.96 mg	49s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7583333333333333	100.0 GB
272	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata171cdna)	COMPLETED	1.83  Wh	422.56 mg	40s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8130000000000001	100.0 GB
199	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata55cdna)	COMPLETED	5.09  Wh	1.18  g	1m 57s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.746	100.0 GB
271	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata195cdna)	COMPLETED	2.14  Wh	494.82 mg	49s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7526666666666667	100.0 GB
274	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata369cdna)	COMPLETED	1.77  Wh	408.65 mg	41s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7356666666666666	100.0 GB
201	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata237cdna)	COMPLETED	2.05  Wh	474.23 mg	46s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.78	100.0 GB
5	SANGERTOL_TREEVAL:TREEVAL:HIC_MAPPING:BWAMEM2_INDEX (bAnsBra1.fa)	COMPLETED	12.61  Wh	2.91  g	14m 16s	1	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.98	50.0 GB
357	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata225cdna)	COMPLETED	2.17  Wh	500.54 mg	50s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7413333333333334	100.0 GB
298	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata215cdna)	COMPLETED	1.73  Wh	398.8 mg	38s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8039999999999999	100.0 GB
530	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata30953pep)	COMPLETED	371.44 mWh	85.85 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8346	100.0 GB
507	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata7436pep)	COMPLETED	252.63 mWh	58.39 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9572499999999999	100.0 GB
567	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata2009pep)	COMPLETED	226.82 mWh	52.42 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8026666666666668	100.0 GB
491	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata31154pep)	COMPLETED	595.39 mWh	137.61 mg	12s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.93	100.0 GB
499	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata22913pep)	COMPLETED	248.29 mWh	57.38 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.93125	100.0 GB
572	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata25124pep)	COMPLETED	227.92 mWh	52.68 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.80925	100.0 GB
510	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata7637pep)	COMPLETED	419.94 mWh	97.06 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8415	100.0 GB
544	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata15677pep)	COMPLETED	240.02 mWh	55.47 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8817499999999999	100.0 GB
643	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata15275pep)	COMPLETED	279.81 mWh	64.67 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.84075	100.0 GB
642	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata35375pep)	COMPLETED	310.67 mWh	71.8 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9947499999999999	100.0 GB
681	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata19496pep)	COMPLETED	293.99 mWh	67.95 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9115000000000001	100.0 GB
205	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata257cdna)	COMPLETED	1.74  Wh	402.27 mg	39s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7806666666666666	100.0 GB
261	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata221cdna)	COMPLETED	1.79  Wh	413.1 mg	39s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8166666666666667	100.0 GB
203	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata251cdna)	COMPLETED	2.11  Wh	486.82 mg	48s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7583333333333333	100.0 GB
18	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:RNA_ALIGNMENTS:MINIMAP2_ALIGN (GallusGallus20009rna)	COMPLETED	2.83  Wh	653.19 mg	57s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9289999999999999	100.0 GB
292	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata153cdna)	COMPLETED	2.07  Wh	478.05 mg	48s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7346666666666667	100.0 GB
230	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata395cdna)	COMPLETED	2.23  Wh	515.88 mg	52s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7296666666666667	100.0 GB
208	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata19cdna)	COMPLETED	19.13  Wh	4.42  g	8m 32s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.563	100.0 GB
349	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata125cdna)	COMPLETED	2.05  Wh	474.14 mg	47s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7513333333333333	100.0 GB
204	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata75cdna)	COMPLETED	3.83  Wh	885.88 mg	1m 22s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8440000000000001	100.0 GB
285	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata309cdna)	COMPLETED	1.79  Wh	412.9 mg	39s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8160000000000001	100.0 GB
293	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata267cdna)	COMPLETED	1.78  Wh	412.2 mg	39s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8136666666666666	100.0 GB
207	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata33cdna)	COMPLETED	6.64  Wh	1.53  g	2m 42s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.6709999999999999	100.0 GB
647	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata37787pep)	COMPLETED	344.2 mWh	79.55 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9166666666666666	100.0 GB
593	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata29144pep)	COMPLETED	446.24 mWh	103.14 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.929	100.0 GB
598	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata6833pep)	COMPLETED	324.17 mWh	74.92 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8310000000000001	100.0 GB
596	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata5426pep)	COMPLETED	185.84 mWh	42.95 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8355	100.0 GB
595	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata39797pep)	COMPLETED	375.07 mWh	86.69 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8482000000000001	100.0 GB
660	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata35174pep)	COMPLETED	299.75 mWh	69.28 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.94025	100.0 GB
601	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata6029pep)	COMPLETED	184.67 mWh	42.68 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.82675	100.0 GB
233	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata363cdna)	COMPLETED	1.83  Wh	423.16 mg	42s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7496666666666667	100.0 GB
590	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata16883pep)	COMPLETED	356.2 mWh	82.32 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.968	100.0 GB
599	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata19094pep)	COMPLETED	186.64 mWh	43.14 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8415	100.0 GB
697	SANGERTOL_TREEVAL:TREEVAL:INSILICO_DIGEST:MAKECMAP_RENAMECMAPIDS (BSSSI)	COMPLETED	0.0 pWh	0.0 pg	0.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.894	12.0 GB
698	SANGERTOL_TREEVAL:TREEVAL:INSILICO_DIGEST:MAKECMAP_RENAMECMAPIDS (DLE1)	COMPLETED	0.0 pWh	0.0 pg	0.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.883	12.0 GB
294	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata305cdna)	COMPLETED	2.78  Wh	643.55 mg	59s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8575	100.0 GB
542	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata18491pep)	COMPLETED	230.14 mWh	53.19 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8226	100.0 GB
251	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata39cdna)	COMPLETED	6.01  Wh	1.39  g	2m 21s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.721	100.0 GB
605	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata401pep)	COMPLETED	132.11 mWh	30.53 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.763	100.0 GB
607	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata25727pep)	COMPLETED	188.75 mWh	43.62 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.85725	100.0 GB
606	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata26531pep)	COMPLETED	246.91 mWh	57.07 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9229999999999999	100.0 GB
608	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata15878pep)	COMPLETED	183.3 mWh	42.36 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8165	100.0 GB
617	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata9848pep)	COMPLETED	240.11 mWh	55.49 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.88225	100.0 GB
686	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata29546pep)	COMPLETED	345.6 mWh	79.87 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9226666666666667	100.0 GB
685	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata35777pep)	COMPLETED	310.42 mWh	71.74 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9934999999999999	100.0 GB
684	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata21707pep)	COMPLETED	270.89 mWh	62.61 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.79625	100.0 GB
687	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata16481pep)	COMPLETED	300.44 mWh	69.44 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9436666666666668	100.0 GB
437	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus27053pep)	COMPLETED	533.58 mWh	123.32 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8967999999999999	100.0 GB
450	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus28055pep)	COMPLETED	440.47 mWh	101.8 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9097999999999999	100.0 GB
410	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus15029pep)	COMPLETED	452.68 mWh	104.62 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9504	100.0 GB
290	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata47cdna)	COMPLETED	4.74  Wh	1.1  g	1m 45s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7959999999999999	100.0 GB
342	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata329cdna)	COMPLETED	2.11  Wh	488.55 mg	48s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.763	100.0 GB
273	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata113cdna)	COMPLETED	2.77  Wh	641.27 mg	1m 4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7425	100.0 GB
400	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus22544pep)	COMPLETED	502.17 mWh	116.06 mg	10s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.948	100.0 GB
423	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus14528pep)	COMPLETED	561.0 mWh	129.66 mg	12s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8442000000000001	100.0 GB
442	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus15530pep)	COMPLETED	677.23 mWh	156.52 mg	14s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8927999999999999	100.0 GB
424	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus25550pep)	COMPLETED	551.56 mWh	127.48 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.94575	100.0 GB
455	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus9518pep)	COMPLETED	553.2 mWh	127.86 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9502	100.0 GB
434	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus2504pep)	COMPLETED	801.02 mWh	185.13 mg	16s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9434	100.0 GB
435	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus33566pep)	COMPLETED	650.05 mWh	150.24 mg	14s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8346666666666667	100.0 GB
467	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus18536pep)	COMPLETED	926.84 mWh	214.21 mg	19s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.905	100.0 GB
462	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (GallusGallus27554pep)	COMPLETED	431.89 mWh	99.82 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.88125	100.0 GB
665	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata24722pep)	COMPLETED	266.58 mWh	61.61 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7747499999999999	100.0 GB
666	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata31958pep)	COMPLETED	773.07 mWh	178.67 mg	17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8059999999999999	100.0 GB
229	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata165cdna)	COMPLETED	1.82  Wh	421.1 mg	41s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.775	100.0 GB
234	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata299cdna)	COMPLETED	2.11  Wh	488.43 mg	48s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.7626666666666667	100.0 GB
663	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata14270pep)	COMPLETED	253.7 mWh	58.64 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9636666666666668	100.0 GB
317	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata23cdna)	COMPLETED	10.04  Wh	2.32  g	4m 17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.614	100.0 GB
239	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata43cdna)	COMPLETED	6.98  Wh	1.61  g	2m 51s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.667	100.0 GB
237	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata361cdna)	COMPLETED	2.8  Wh	647.32 mg	1m 2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.797	100.0 GB
341	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (TaeniopygiaGuttata383cdna)	COMPLETED	1.79  Wh	413.1 mg	39s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8166666666666667	100.0 GB
516	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata3416pep)	COMPLETED	276.45 mWh	63.89 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.824	100.0 GB
524	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata41420pep)	COMPLETED	181.5 mWh	41.95 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.803	100.0 GB
511	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (TaeniopygiaGuttata13667pep)	COMPLETED	295.54 mWh	68.31 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.91925	100.0 GB
